0.02188301,-0.07440452,0.1539322,0.1214936,-0.06540612,0.02928199,-0.01135393,0.02799032,0.02408659,0.01626552,0.04855179,-0.184947,0.04544783,0.0002054111,0.03444009,-0.1350301,-0.0719337,0.02886195,-0.06353115,0.01515252,0.0302364,-0.129967,0.05047742,0.08753525,0.0205369,-0.05531416,-0.03169924,0.06258029,0.08915179,0.1042167,0.01148011,0.04309134,0.01501367,0.1193603,0.05269015,0.1055655,0.06059642,0.05043393,0.07358292,-0.01301595,0.03277883
0.02558035,-0.08030485,0.1449697,0.1119645,-0.08014034,0.01413924,-0.02495051,0.03114313,0.01276641,0.03042875,0.04635781,-0.1995724,0.04114216,-0.02161679,0.006109878,-0.1228116,-0.08854102,0.01648822,-0.06139488,0.01169146,0.02597301,-0.09045297,0.04734077,0.08603142,0.004526837,-0.06660645,-0.04086875,0.04031055,0.08406533,0.1018113,0.009488991,0.04038016,0.006011614,0.1402104,0.04021238,0.09895864,0.06245745,0.05948381,0.06520456,0.02256554,0.03928129
0.02705725,-0.07833421,0.1403771,0.1012844,-0.04178074,0.02591583,-0.01778581,0.02389614,0.02777532,0.01529847,0.03245667,-0.2160418,0.04287567,-0.04111776,-0.0009985607,-0.138059,-0.07501998,0.01809556,-0.06642213,0.004948979,0.02385064,-0.1056776,0.04389087,0.08544243,0.001712857,-0.03719145,-0.05160935,0.09469318,0.08004171,0.09615904,0.04684018,0.02635688,-0.0002587709,0.1243946,0.05755818,0.1029189,0.05990221,0.04955929,0.04847383,0.0157726,0.02740154
0.01892658,-0.08200803,0.1436851,0.09528655,-0.0646695,0.01539767,-0.001695955,0.01677442,0.01715377,0.03216206,0.03266215,-0.2231575,0.05278423,-0.0148233,0.02638477,-0.1336202,-0.08483818,0.02650797,-0.06731172,0.008252866,0.02552184,-0.1190031,0.04267069,0.08809058,0.02327432,-0.03552533,-0.06026116,0.07019325,0.07530417,0.09246834,0.03651381,0.0423208,0.02917616,0.1037283,0.05238679,0.09381365,0.057592,0.04353903,0.035587,0.009354016,0.03186157
0.0200191,-0.08811542,0.1361807,0.09159112,-0.04200651,0.01967304,-0.01032874,0.01564378,0.01755816,0.01696302,0.02943433,-0.2012192,0.05908048,-0.03555224,-0.000167435,-0.1293786,-0.07396308,0.0263797,-0.0633202,0.01129409,0.02277082,-0.1284388,0.04406572,0.08225721,0.0119405,-0.05329907,-0.04576663,0.05025126,0.06791566,0.1080498,0.02355144,0.03711288,0.01682991,0.1270375,0.04172945,0.0909921,0.06414083,0.05058867,0.02470604,0.0005315039,0.02754492
0.01862679,-0.08773124,0.1323153,0.08715713,-0.04031665,0.00855421,-0.008643761,0.01642748,0.02203172,0.02602848,0.01876074,-0.20397,0.04619243,-0.01833384,-0.01130213,-0.1209244,-0.08618943,0.01823382,-0.07319355,0.01589523,0.02135237,-0.1044169,0.04616868,0.08726293,0.004063477,-0.002458859,-0.05491564,0.03252144,0.067941,0.1027823,0.005516619,0.03327146,0.009501031,0.10881,0.04023687,0.1023846,0.05631896,0.04402898,0.04352722,-0.007361666,0.0197133
0.02051447,-0.09667525,0.1311484,0.08442193,-0.06212602,0.02537641,-0.001584103,0.01141139,0.01019056,0.01659106,0.02344291,-0.2151695,0.05220875,-0.02064068,0.02249162,-0.1286269,-0.08376534,0.0259636,-0.06986531,0.006099398,0.02273144,-0.09919383,0.04409176,0.09291916,0.009402907,-0.03151393,-0.06531864,0.03896645,0.06890162,0.09790936,0.002357711,0.04894842,0.001782442,0.09367959,0.0372776,0.0939589,0.04851448,0.05186458,0.07156587,-0.01483825,0.02520871
0.01557799,-0.08461684,0.1289228,0.08216731,-0.07477881,0.01173188,-0.01255522,0.007044247,0.02879584,0.01360132,0.02111637,-0.2219705,0.06171827,-0.03937931,-0.001203544,-0.1146853,-0.08694945,0.02588477,-0.06683223,0.004230257,0.01574428,-0.1148332,0.04016742,0.0906003,0.01634244,-0.05121408,-0.06746385,0.08538047,0.05806565,0.09021738,0.0486137,0.03748363,0.03006074,0.1206254,0.06601071,0.1007811,0.04992489,0.04547364,0.06265432,-0.01698604,0.02620189
0.01422921,-0.0764966,0.1302621,0.08327826,-0.03832373,0.02506521,-0.006000717,0.01161684,0.01709418,0.02117191,0.01642544,-0.2251623,0.05110237,-0.01851992,0.009207277,-0.1284153,-0.09499979,0.01772611,-0.06491309,0.01079182,0.01541533,-0.1257789,0.0430382,0.08502768,0.01145808,-0.06350079,-0.07066987,0.06497174,0.05792096,0.08817666,0.03568304,0.03625299,0.03042785,0.100705,0.05486189,0.0933191,0.05768537,0.05252369,0.05445768,-0.02189973,0.01962016
0.01391743,-0.08783297,0.129171,0.0880065,-0.06086705,0.01086018,-0.003745834,0.009731058,0.00783116,0.004922745,0.01295977,-0.1909996,0.06080158,-0.03580724,0.01380714,-0.1288257,-0.08339484,0.0244447,-0.06925139,0.003723599,0.01907079,-0.1336141,0.04337011,0.09382759,0.01437926,-0.07388777,-0.07310896,0.04204174,0.05386474,0.09505664,0.02468082,0.03077279,0.01874723,0.08643784,0.04561431,0.08807098,0.04767855,0.03893671,0.06872684,-0.01387085,0.02807719
0.0122068,-0.08059393,0.1320503,0.08250044,-0.07890472,0.02468032,0.001626602,0.009891704,0.02446236,0.02278215,0.01581285,-0.2070908,0.0755901,-0.004633565,-0.003630173,-0.1196598,-0.09407017,0.02808025,-0.06799668,0.007920116,0.01578537,-0.09137786,0.04405348,0.08858964,0.007084005,-0.0308092,-0.07660931,0.03007632,0.05714639,0.09049308,0.007486856,0.04355243,0.006388583,0.114592,0.038626,0.09542194,0.03757169,0.03721161,0.05864917,0.03094699,0.02089336
0.01224075,-0.09220238,0.131237,0.08209891,-0.03368828,0.02880755,0.007868866,0.008190453,0.01208432,0.008258011,0.009205916,-0.2149071,0.05984033,-0.02097572,0.04469823,-0.1337809,-0.07822617,0.01731913,-0.06356758,0.006484088,0.013988,-0.1083944,0.04066628,0.08493916,-0.006220774,-0.04695689,-0.07702146,0.02512962,0.06141152,0.08469117,0.005252887,0.03266499,0.006025466,0.09752133,0.06075823,0.08795986,0.03612525,0.04737093,0.06756849,0.02475563,0.02682057
0.01577086,-0.07906048,0.1285881,0.08835129,-0.05458285,0.01956231,-0.005092053,0.008758394,0.004610256,0.02223212,0.01653408,-0.2251726,0.07874139,-0.01898497,0.01669056,-0.11845,-0.09286307,0.02447797,-0.06906295,0.006099927,0.01185963,-0.1200262,0.03564369,0.09334756,-0.003340245,-0.05697124,-0.07536715,0.08085237,0.05695806,0.08109645,0.04381622,0.03067004,0.03372492,0.1182629,0.05260782,0.08253317,0.04899641,0.04026916,0.08590379,0.01010414,0.02751707
0.01425462,-0.08883594,0.1299381,0.08500342,-0.07279047,0.008246459,-0.01273429,0.006427734,0.02170239,0.006419509,0.005810825,-0.2253197,0.08608882,-0.01983992,-0.003090441,-0.1330839,-0.07826734,0.02906626,-0.07028402,0.01237724,0.01496756,-0.1290568,0.03218333,0.08831377,0.01905779,-0.01298016,-0.07536321,0.06037847,0.05412594,0.07758179,0.02412118,0.02712259,0.01651313,0.1126004,0.04397954,0.0896928,0.0405867,0.0308963,0.09461383,0.004606279,0.02980754
0.01380799,-0.08599888,0.1254896,0.0810151,-0.07849192,0.0246613,-0.009531559,0.007345845,0.008713436,0.02241894,0.00350404,-0.2104571,0.1030269,-0.03583031,0.0238416,-0.1198378,-0.09230206,0.01958821,-0.06597371,0.004489644,0.01437649,-0.09182586,0.03272173,0.09039891,0.008875802,-0.03895961,-0.07689439,0.03721772,0.05401006,0.09460969,0.01318745,0.04193751,0.003605067,0.09746593,0.04139305,0.08618281,0.03195631,0.04189782,0.08179625,-0.0009218976,0.0357747
0.01686256,-0.07891513,0.1305704,0.0876641,-0.0461959,0.007831238,-0.001325333,0.00916781,0.028777,0.01011784,0.005998561,-0.2041562,0.09208132,-0.01059151,0.005598719,-0.1314207,-0.0813778,0.02444489,-0.07361732,0.003956196,0.01565811,-0.1059839,0.03378658,0.09620486,0.001179272,-0.05060697,-0.06718738,0.02962695,0.05824668,0.08526091,0.005265654,0.03394114,-0.0008123616,0.1171472,0.03575113,0.09268333,0.03692348,0.03347849,0.07187945,-0.01346676,0.02744765
0.01811309,-0.08674829,0.1262662,0.0835287,-0.07091814,0.02713555,-0.01108923,0.009648511,0.01570668,0.002137253,0.01000899,-0.2163848,0.1014397,-0.02824801,0.009350117,-0.1372521,-0.08836339,0.02679867,-0.06895506,0.0104315,0.0146865,-0.118326,0.03476694,0.09691793,0.003247099,-0.00740986,-0.03907068,0.01413498,0.05166233,0.08494346,-0.002203786,0.02556533,0.0002387179,0.09628724,0.06192959,0.09013028,0.03399934,0.03002233,0.05851869,-0.02045316,0.03377979
0.01580792,-0.08580346,0.1261571,0.08360399,-0.08423778,0.01827051,-0.02118258,0.005165914,0.006055736,0.01491592,0.007435797,-0.225974,0.1147653,-0.041401,0.01797444,-0.1241213,-0.09393008,0.02758433,-0.0677256,0.008858259,0.01698561,-0.1263323,0.03581775,0.08919107,-0.008038593,-0.03143305,-0.0523594,0.0803774,0.05318979,0.08367005,0.0159179,0.02406766,0.0308915,0.1056221,0.04874793,0.08964013,0.04653402,0.03985857,0.04793256,-0.01801776,0.04132152
0.01234528,-0.08775303,0.129042,0.08084276,-0.04037336,0.02834181,-0.01547164,0.01178478,0.02380983,0.001713965,0.001930601,-0.2328612,0.1116728,-0.01499567,0.002723302,-0.1368913,-0.08792748,0.01824201,-0.06600882,0.002204692,0.01708576,-0.09122591,0.02983455,0.09401413,0.01111581,0.01498608,-0.05364684,0.05833764,0.05491789,0.07844888,0.03379338,0.03868735,0.01562822,0.1035896,0.0367108,0.08960894,0.0464779,0.03096116,0.03856068,-0.02351569,0.03116645
0.01469249,-0.08158319,0.1263197,0.07806178,-0.06245232,0.0192486,-0.0215019,0.008198387,0.01236918,0.0202143,0.01048899,-0.2321475,0.1060151,-0.03634513,0.03101432,-0.1462688,-0.0992426,0.02246976,-0.07289763,0.004994318,0.01768155,-0.1078757,0.03192671,0.08825965,0.009304542,-0.006289979,-0.05824324,0.04215273,0.05259783,0.07908706,0.02067226,0.03533343,0.006519469,0.08782673,0.02756446,0.08877642,0.04795412,0.02834603,0.02897442,0.03998844,0.02861581
0.01106308,-0.09243728,0.1245141,0.07435985,-0.05980649,0.02840769,-0.02160603,0.007519252,0.03103958,0.006906518,0.01580414,-0.1980408,0.1231289,-0.0125002,0.01173524,-0.1326748,-0.08411805,0.02843949,-0.06812587,0.01080073,0.01208174,-0.1176945,0.03300025,0.08529699,0.002008539,-0.02140667,-0.06107685,0.03028541,0.05073564,0.08439431,0.004162344,0.03166338,0.0006863349,0.1138246,0.02538935,0.09180878,0.04646938,0.04022912,0.03710641,0.01798285,0.03463548
0.01345606,-0.08024496,0.1283643,0.08270077,-0.03740291,0.01915626,-0.02904614,0.01379639,0.01872717,0.02382122,0.02341369,-0.2132789,0.1163443,-0.02847575,0.02508674,-0.1437035,-0.09346519,0.01201003,-0.06970774,-0.003405448,0.01325178,-0.07792678,0.03382788,0.08851776,-0.009785177,0.01565423,-0.06340281,0.02264385,0.05044416,0.08438702,-0.003535312,0.02121005,0.02167541,0.1028938,0.06014192,0.08729482,0.03935885,0.03165826,0.06769036,0.01013161,0.03081725
0.01584754,-0.09251621,0.1262399,0.08756559,-0.06206736,0.02765207,-0.01961215,0.006081525,0.01152069,0.008711242,0.02100426,-0.2199384,0.1211308,0.001194112,0.02695835,-0.1300895,-0.08280267,0.01935245,-0.08142939,0.00483164,0.01544066,-0.09522954,0.03487302,0.08589567,0.001380417,-0.00619277,-0.06902584,0.08406074,0.05060007,0.08556017,-0.003899281,0.04343056,0.02285444,0.09307638,0.04464242,0.0975293,0.04644249,0.0222891,0.08596699,0.002297157,0.02997349
0.0159151,-0.07548565,0.1230629,0.08405889,-0.07988778,0.02483356,-0.02849731,0.006023486,0.02764032,0.02241492,0.03325756,-0.2268483,0.1244254,-0.02500614,0.001700258,-0.1365167,-0.09319822,0.0224235,-0.07829365,0.005186575,0.01401707,-0.1106158,0.03294005,0.0879036,0.009118208,-0.0222865,-0.06767319,0.06191918,0.04959603,0.08265635,0.03635391,0.0299415,0.01352337,0.1159847,0.0311373,0.0906564,0.05012004,0.02039049,0.07584643,-0.006645449,0.03216483
0.01482598,-0.07835382,0.1270913,0.09001879,-0.03183343,0.02754909,-0.02025243,0.01058987,0.01673306,0.01582937,0.03811014,-0.2298529,0.1292481,-0.02752347,0.01951349,-0.1260757,-0.08037789,0.01702441,-0.08442396,-0.00337034,0.01272618,-0.1217659,0.03403728,0.0800657,8.46E-05,0.02266164,-0.06979197,0.04419559,0.04652276,0.07767515,0.02193632,0.02362245,0.002712755,0.0999199,0.02406324,0.08368147,0.05539895,0.03089875,0.06675999,-0.01425884,0.03488817
0.014097,-0.07998039,0.1274649,0.08652265,-0.05056279,0.01912215,-0.01951222,0.01118955,0.01506237,0.0270352,0.03702486,-0.2016731,0.1323584,-0.01159571,0.02721372,-0.1405323,-0.09288695,0.01234488,-0.08344176,0.001770363,0.01674171,-0.104919,0.03385928,0.08867544,-0.0002872618,0.002830562,-0.04364542,0.02773093,0.04258226,0.07603897,0.002718697,0.03019873,-0.0008167118,0.1205677,0.0400558,0.08947357,0.05953605,0.02010174,0.08665942,-0.01837923,0.03343596
0.01679439,-0.07270198,0.125861,0.08137949,-0.07050094,0.02558614,-0.02057121,0.01051645,0.02299322,0.01410496,0.03086265,-0.2136652,0.1391429,-0.03056648,0.01042224,-0.1506966,-0.09387523,0.01832275,-0.08344944,0.003503929,0.009160431,-0.09635153,0.03014986,0.08346738,-0.004372542,-0.01529387,-0.03870364,0.03249081,0.04204924,0.08254579,-0.000864278,0.03618782,0.01390317,0.1056629,0.047221,0.08755256,0.05457641,0.01388953,0.07628082,-0.02099554,0.03741273
0.00962971,-0.08469591,0.1306184,0.07756521,-0.02631468,0.02813404,-0.02861462,0.01348439,0.01192847,0.02539463,0.03479208,-0.2251917,0.1412694,-0.003415944,0.03838596,-0.1365334,-0.09098861,0.02342863,-0.09082882,-0.00539377,0.009934139,-0.1119629,0.02817516,0.08315708,0.0002803596,-0.02708205,-0.0421129,0.07464522,0.04301893,0.08472259,-0.006906179,0.03075546,0.02084101,0.08899364,0.03849412,0.09797185,0.04857665,0.008875532,0.06853397,-0.02600218,0.03506293
0.01102844,-0.07406232,0.1298274,0.07707067,-0.05070991,0.02604135,-0.0272244,0.009228794,0.02978232,0.01468275,0.03253201,-0.2300276,0.1460715,-0.02577883,0.007114898,-0.1465836,-0.09863883,0.01560607,-0.08499199,-0.002384382,0.01313978,-0.1230201,0.03166382,0.09214612,0.001552394,0.01261952,-0.04582134,0.05196675,0.04410586,0.08915985,0.03599544,0.02456588,0.01326687,0.1146872,0.03208072,0.1011707,0.05712411,0.01975358,0.0679549,-0.02639746,0.03967939
0.01845228,-0.06980146,0.1334968,0.07378127,-0.06621512,0.03170231,-0.02040381,0.007516831,0.01648514,0.007972146,0.02558997,-0.2310893,0.1358665,-0.008417955,-0.009603382,-0.1243617,-0.08621978,0.01412364,-0.09147834,0.0009517733,0.01235397,-0.08333866,0.027512,0.0901683,0.00778933,-0.01351123,-0.04741251,0.03743158,0.04417677,0.08988786,0.02102031,0.02410003,0.0002010202,0.09148467,0.03314478,0.09109348,0.06076966,0.01641744,0.08039722,-0.03416637,0.04209845
0.01373144,-0.07633925,0.1270281,0.07115494,-0.02238855,0.03148166,-0.02568469,0.01013545,0.03084005,0.02060027,0.01841677,-0.1961254,0.1289077,-0.01289963,0.02639016,-0.1385359,-0.09344081,0.01905511,-0.09234059,-0.006058226,0.01487418,-0.0976512,0.02814033,0.08421962,-0.007408711,-0.02764404,-0.05420726,0.02345351,0.03964166,0.08961293,0.00737744,0.03563483,-0.002775977,0.1135896,0.03317055,0.09896638,0.06830923,0.007173317,0.08008052,-0.02233302,0.03643506
0.0103373,-0.06762747,0.1288109,0.06981748,-0.04637395,0.03671983,-0.02313455,0.006102551,0.02262757,0.005623651,0.02069592,-0.2120534,0.1137305,-0.03122503,0.008590724,-0.1300309,-0.08133723,0.02495417,-0.09072817,-0.0006897911,0.01522252,-0.1104877,0.02799921,0.08708437,-0.01084508,0.01712533,-0.05743358,0.07039361,0.03629779,0.08445565,0.001526015,0.02881773,-0.007367481,0.09778455,0.04004049,0.1078051,0.06220382,-0.0007875607,0.09844376,0.01880891,0.03736615
0.01792214,-0.05891618,0.1269288,0.07179227,-0.06497328,0.02835896,-0.0332492,0.007779071,0.01022342,0.02518423,0.009336528,-0.222296,0.102373,-0.005379916,-0.01106152,-0.1430388,-0.0956931,0.02402911,-0.09076033,-0.008760009,0.01136696,-0.12068,0.02916652,0.08689827,0.01660303,-0.004179335,-0.05719177,0.07207072,0.03984914,0.07963562,0.0001625146,0.02810803,0.02577498,0.1008755,0.02998891,0.1153881,0.05907674,0.007376252,0.09666659,0.01110954,0.03078533
0.01484139,-0.05792232,0.133572,0.07024801,-0.01684417,0.03529948,-0.02402626,0.009610114,0.02578421,0.01221936,0.01769114,-0.219688,0.08159536,-0.02547885,0.03162114,-0.1303272,-0.09532699,0.01451854,-0.09542859,-0.006204802,0.01276205,-0.08461982,0.03038134,0.08372773,0.006517108,-0.02410789,-0.06121357,0.050382,0.04617861,0.07912923,0.03431366,0.04135251,0.01020548,0.1012517,0.0229824,0.1051473,0.04820472,0.01166869,0.08748831,-0.001871521,0.03951751
0.01194215,-0.06357822,0.1270843,0.08065563,-0.03596835,0.01976007,-0.03435429,0.009939204,0.0136955,0.02463376,0.002807753,-0.1967404,0.07122289,0.0005854854,0.009770034,-0.1420918,-0.09299237,0.01884203,-0.09278297,-0.0001802347,0.01331069,-0.1017785,0.02813591,0.08559853,-0.00700518,-0.01091142,-0.06165805,0.03260373,0.04285682,0.08559782,0.02063857,0.03616725,0.005547509,0.08695488,0.02330609,0.1130993,0.03926333,0.005403427,0.07066649,-0.009733121,0.03273321
0.01447118,-0.05261055,0.1265898,0.0761278,-0.05713259,0.03302451,-0.02419023,0.01152314,0.004174425,0.01627272,0.01793469,-0.2122136,0.07580945,-0.01298698,-0.009286914,-0.1289157,-0.1012101,0.02218278,-0.08807307,0.004575186,0.01427019,-0.1144593,0.02743796,0.08584057,0.0006295878,0.001812788,-0.06002524,0.02290275,0.04862589,0.08513244,0.005888023,0.02610379,-0.004181517,0.1093797,0.04166519,0.1004836,0.03633165,0.00112822,0.05787537,-0.01663095,0.03624927
0.0169932,-0.0610052,0.1311873,0.07501002,-0.03120901,0.020274,-0.02164149,0.01108145,0.02247286,0.02956713,0.003114299,-0.2230971,0.07070982,-0.02735713,0.02529189,-0.1374013,-0.08940466,0.009913383,-0.09541319,-0.007507029,0.0130637,-0.1265292,0.03110806,0.07990473,0.01537866,-0.01943959,-0.05798397,0.07551806,0.04786184,0.08702127,-0.001905914,0.02209412,-0.009290825,0.09232801,0.03847831,0.1037485,0.04762235,0.01906073,0.04343875,-0.02240787,0.03267835
0.01275324,-0.05451865,0.1272742,0.0717469,-0.03462712,0.03188017,-0.02673043,0.007227324,0.008857504,0.01391232,0.00275204,-0.225214,0.0635846,-0.01150194,0.001559827,-0.1246471,-0.09947088,0.01806761,-0.09303808,-0.003246095,0.01232564,-0.1335042,0.0292658,0.08459726,0.004378518,-0.03809306,-0.05636486,0.07099377,0.0453355,0.09000289,-0.001131083,0.03350233,0.02570334,0.1041913,0.02646149,0.1131212,0.04128582,0.009521615,0.0263126,-0.02600135,0.03041148
0.0128423,-0.04602293,0.129468,0.07320143,-0.0547564,0.01442785,-0.01778553,0.01171459,0.01587696,0.007580269,0.004572748,-0.2292466,0.05184813,-0.03101435,-0.01509968,-0.1361772,-0.08915731,0.0211903,-0.09230845,0.003164222,0.01111375,-0.1232661,0.02570283,0.07596554,0.005996846,-0.05107053,-0.04921239,0.05095268,0.03819564,0.08871703,0.0355178,0.02900673,0.01165377,0.1043332,0.01870813,0.1065656,0.0358067,0.003429424,0.01894494,-0.03678416,0.04091822
0.0155106,-0.03368298,0.1230482,0.07004265,-0.0295537,0.02718968,-0.03166663,0.01126057,0.01224708,0.02100955,0.000493975,-0.1914585,0.04030909,-0.005372223,0.02032357,-0.1472622,-0.1004655,0.01478627,-0.09274746,-0.007085701,0.009141135,-0.1032244,0.02662766,0.08557038,-0.006942963,-0.06175283,-0.04681059,0.03068566,0.04219403,0.08446738,0.0203107,0.02987902,-0.0009776966,0.08751616,0.01748493,0.1106459,0.04674506,0.004354087,0.03819861,-0.02928005,0.03675682
0.0175791,-0.02965861,0.1274329,0.07672285,-0.02942031,0.01917149,-0.02487167,0.007660925,0.002884372,0.009492038,0.005917338,-0.204451,0.04378244,-0.02823348,0.00362737,-0.1385808,-0.08092721,0.01185968,-0.08977959,-0.004083157,0.009983547,-0.1170095,0.0278944,0.08600906,0.01390054,-0.0137208,-0.001530291,0.01926097,0.03302561,0.0847901,0.00243619,0.01960686,-0.01170226,0.1162523,0.01484547,0.1196177,0.05005112,0.01083617,0.07247066,-0.0298105,0.04439365
0.01203948,-0.02388022,0.1277741,0.07895495,-0.05534024,0.03200799,-0.02568539,0.01383268,0.01774664,0.02585739,0.002607285,-0.2157217,0.03582427,-0.003721967,-0.0125241,-0.1466713,-0.09702048,0.01272344,-0.09413576,0.003773033,0.01011011,-0.1309272,0.02740489,0.07991138,0.01624146,-0.03213108,-0.01309402,0.009476599,0.04176427,0.08371019,-0.002154518,0.03337178,-0.009778192,0.1003755,0.04920066,0.1109181,0.05289003,0.007836539,0.06715908,0.01530171,0.03200267
0.01822272,-0.0152887,0.1217208,0.07465227,-0.06593154,0.0182333,-0.02505709,0.007383146,0.008084734,0.0125633,0.001863043,-0.223502,0.03685628,-0.02532426,0.0237306,-0.1277275,-0.08429438,0.01822848,-0.09106258,-0.0008825273,0.005780919,-0.1356773,0.02939188,0.07551891,0.002367907,-0.05277612,-0.01864677,0.07554064,0.04368204,0.0823984,0.009314951,0.02729181,0.02412721,0.125258,0.04337049,0.1255732,0.04250741,-0.002426119,0.05800693,0.005509286,0.04084481
0.01599579,-0.01688355,0.1222484,0.07260028,-0.02657414,0.0291877,-0.03327677,0.009058541,-0.0003415541,0.02967506,0.007553706,-0.2253862,0.02744843,-0.02832495,0.01062218,-0.1300237,-0.09260347,0.02069616,-0.09081472,-0.004616161,0.00845158,-0.1026683,0.02546705,0.08337922,-0.005297519,-0.01572888,-0.02951219,0.05706634,0.02880489,0.08387784,0.03576192,0.0244179,0.009136648,0.1111591,0.03500067,0.1302289,0.05492098,-0.004416368,0.04962287,-0.007561082,0.02954999
0.01661584,-0.01077446,0.122565,0.06945895,-0.04730115,0.01873659,-0.03009536,0.009398794,0.01639429,0.0122867,0.007150401,-0.1880815,0.04071303,-0.01926238,-0.00739026,-0.1364612,-0.08954932,0.007704093,-0.08315901,-0.002505971,0.009670365,-0.1188229,0.02523971,0.07640828,0.01475627,-0.01752365,-0.03395409,0.03674755,0.03421206,0.08391734,0.01913921,0.03860358,-0.004871445,0.1000256,0.02489268,0.126278,0.05066584,0.01435594,0.04101758,-0.01083697,0.03508865
