0.085917,-0.05792,0.06314,-0.01473,0.046179,-0.01953,-0.21501,0.00357,-0.00739,0.018011,-0.02621,-0.15106,-0.02218,-0.03361,-0.05524,0.01805,0.032984,-0.01809,-0.00819,-0.03057,-0.00026,-0.05879,-0.00461,-0.02482,0.04724,-0.02134,-0.00778,-0.0994,-0.24786,0.02971
0.089113,-0.06907,0.045368,-0.02994,0.045138,-0.03211,-0.22671,0.032905,0.011483,0.019369,-0.01651,-0.15331,-0.02649,-0.03852,-0.06169,0.009515,0.011599,-0.02557,-0.00706,-0.04444,-0.00561,-0.06177,-0.00839,-0.02564,0.045702,-0.02889,-0.00561,-0.10395,-0.24738,0.029345
0.087371,-0.06652,0.05814,-0.04245,0.045553,-0.01066,-0.22984,0.016016,0.005971,0.016663,-0.03044,-0.15788,-0.03315,-0.03348,-0.06431,0.002537,0.036613,-0.00707,-0.00875,-0.05103,-0.01479,-0.06019,-0.01524,-0.02427,0.05162,-0.03452,-0.0144,-0.11108,-0.24787,0.027574
0.085779,-0.05778,0.066333,-0.05801,0.043884,-0.02452,-0.23088,0.024475,0.006976,0.016145,-0.00748,-0.16237,-0.03766,-0.0426,-0.04788,0.017833,0.017056,0.001202,-0.00586,-0.03658,-0.0174,-0.06565,-0.00396,-0.02085,0.04799,-0.04082,-0.00447,-0.10602,-0.24671,0.031595
0.084499,-0.05345,0.052233,-0.07302,0.045664,-0.03616,-0.22361,0.017217,0.003096,0.015931,-0.02611,-0.16221,-0.01451,-0.03567,-0.0168,0.008046,0.033733,0.00066,-0.00549,-0.04492,-0.02212,-0.06438,-0.00439,-0.02613,0.048911,-0.01453,-0.01703,-0.09931,-0.248,0.029742
0.078759,-0.0436,0.057443,-0.0879,0.043867,-0.0126,-0.23034,0.004474,0.005476,0.016939,-0.00147,-0.16696,-0.02319,-0.04104,-0.01899,0.000352,0.041265,0.017129,-0.00649,-0.02258,0.014039,-0.05943,0.002244,-0.02203,0.04686,-0.02512,-0.00397,-0.09159,-0.24772,0.027243
0.079706,-0.04718,0.076621,-0.10239,0.042524,-0.02676,-0.21754,0.027254,-0.01009,0.017976,-0.0183,-0.1705,-0.03079,-0.03693,-0.02957,-0.00616,0.040877,0.011133,-0.00475,-0.0355,-0.00112,-0.0642,-0.0088,-0.02808,0.047315,-0.03351,-0.00215,-0.03345,-0.24703,0.029317
0.077169,-0.05461,0.068329,-0.11092,0.040492,-0.0384,-0.23037,0.018255,0.004761,0.015076,0.004376,-0.17278,-0.034,-0.04344,-0.04021,0.007206,0.016445,0.001561,-0.00374,-0.04723,-0.01077,-0.05675,-0.00751,-0.02565,0.052262,-0.037,-0.0134,-0.06505,-0.24439,0.024975
0.080726,-0.05083,0.048997,-0.12,0.043243,-0.01512,-0.23137,0.002766,0.018858,0.015726,-0.01339,-0.17155,-0.03612,-0.04696,-0.04711,0.0000698,0.013309,0.01775,-0.00437,-0.03076,-0.01685,-0.06166,0.000411,-0.0276,0.049535,-0.01734,0.00027,-0.08742,-0.24842,0.030299
0.077775,-0.04762,0.02845,-0.12102,0.041628,-0.03068,-0.24653,0.029049,0.001914,0.016211,-0.03085,-0.1763,-0.04737,-0.04148,-0.04768,-0.00249,0.016456,0.005705,-0.0047,-0.04407,-0.02383,-0.06492,-0.01264,-0.02167,0.045189,-0.02252,-0.01519,-0.09433,-0.24684,0.028133
0.079501,-0.04145,0.007529,-0.12955,0.042098,-0.04076,-0.23382,0.011228,0.018255,0.016444,-0.00443,-0.17827,-0.04833,-0.04981,-0.05617,0.00913,0.033774,-0.00756,-0.00569,-0.03761,-0.02554,-0.06235,-0.00363,-0.0237,0.050845,-0.03003,-0.01028,-0.10153,-0.24529,0.027738
0.078015,-0.03607,-0.0089,-0.13076,0.043913,-0.01708,-0.23823,0.005557,0.00453,0.015491,-0.02167,-0.18019,-0.02879,-0.04164,-0.06432,0.003751,0.02585,-0.01473,-0.00885,-0.03169,-0.02615,-0.06721,-0.00519,-0.03192,0.050722,-0.03421,-0.00435,-0.10357,-0.24755,0.030605
0.07865,-0.04898,-0.02633,-0.11602,0.042242,-0.03227,-0.24644,0.030899,0.014985,0.01457,-0.02164,-0.1595,-0.03402,-0.04507,-0.06877,-0.0031,0.043137,0.000946,-0.00869,-0.04413,-0.02611,-0.06614,-0.00184,-0.02505,0.05284,-0.03311,-0.01169,-0.09679,-0.24767,0.028336
0.072903,-0.04863,-0.04617,-0.12576,0.039258,-0.00716,-0.23903,0.009633,-0.0005,0.016051,-0.01311,-0.16478,-0.03963,-0.03916,-0.05919,0.002708,0.0391,-0.01408,-0.00647,-0.02729,0.002679,-0.06184,-0.00722,-0.03328,0.052366,-0.01946,-0.00246,-0.10075,-0.24566,0.028285
0.07478,-0.04424,-0.06434,-0.11816,0.04446,-0.02127,-0.24563,0.000595,0.014874,0.015034,-0.03078,-0.16657,-0.04377,-0.04736,-0.05494,0.008947,0.039273,0.004304,-0.00683,-0.03784,-0.00917,-0.05812,-0.00191,-0.02454,0.050512,-0.02727,-0.01512,-0.10091,-0.25068,0.026829
0.071282,-0.03855,-0.08261,-0.11044,0.042653,-0.035,-0.24322,0.026789,-0.00185,0.015783,-0.00468,-0.17184,-0.04726,-0.03861,-0.06031,0.00258,0.017882,-0.00453,-0.0078,-0.01337,-0.0186,-0.06655,-0.00594,-0.02551,0.046991,-0.03135,-0.00451,-0.08587,-0.24802,0.029525
0.067851,-0.05223,-0.09947,-0.1051,0.044539,-0.01268,-0.23443,0.014379,0.013107,0.016099,-0.02208,-0.15299,-0.02473,-0.04576,-0.06785,0.008873,0.038345,-0.01423,-0.00673,-0.02396,-0.0243,-0.06342,-0.00689,-0.03076,0.049432,-0.03301,-0.01309,-0.04127,-0.24625,0.024744
0.069544,-0.05269,-0.10244,-0.10047,0.043575,-0.02537,-0.24179,0.001278,-0.0057,0.016301,0.004068,-0.15858,-0.03847,-0.05476,-0.0086,0.009167,0.019851,0.001509,-0.00655,-0.00889,-0.02595,-0.06817,0.000584,-0.02495,0.049745,-0.0191,-0.00815,-0.0712,-0.24725,0.027855
0.071907,-0.04323,-0.11193,-0.09595,0.043262,-0.03101,-0.24609,0.029888,-0.01199,0.015088,-0.01693,-0.16256,-0.0396,-0.045,-0.01662,0.003608,0.029987,-0.00617,-0.00806,-0.02059,-0.02842,-0.06579,-0.00532,-0.03199,0.052117,-0.02694,-0.00953,-0.09214,-0.2454,0.027535
0.072103,-0.04067,-0.11994,-0.08483,0.044961,-0.01501,-0.23882,0.011607,-0.00077,0.019118,-0.01308,-0.16591,-0.04272,-0.05004,-0.03122,0.007261,0.019074,0.010693,-0.00657,-0.03542,0.004808,-0.06164,-0.01034,-0.02539,0.050507,-0.0308,-0.0123,-0.10211,-0.24643,0.026223
0.072928,-0.04024,-0.12445,-0.07418,0.047912,-0.03099,-0.24239,-0.00203,-0.01481,0.016236,-0.01064,-0.16902,-0.02317,-0.04618,-0.04009,0.009166,0.038486,-0.00309,-0.0058,-0.01562,-0.00395,-0.06177,0.00000794,-0.02732,0.046384,-0.0338,-0.00055,-0.10039,-0.2499,0.028486
0.076571,-0.04731,-0.12974,-0.06053,0.048438,-0.00624,-0.24169,0.015344,-0.00286,0.017403,0.014471,-0.1723,-0.0279,-0.05108,-0.04944,0.002478,0.022627,0.011405,-0.00588,-0.02148,-0.01167,-0.06446,0.001977,-0.0293,0.057173,-0.01496,-0.01599,-0.10876,-0.24629,0.026648
0.077876,-0.04582,-0.13002,-0.05305,0.04709,-0.02237,-0.23815,0.007001,-0.01008,0.014967,-0.00136,-0.17706,-0.03348,-0.0426,-0.05278,0.006157,0.005869,0.001403,-0.00629,-0.03665,-0.02112,-0.06511,0.000327,-0.02313,0.053624,-0.0266,-0.00493,-0.10665,-0.246,0.029952
0.074766,-0.04051,-0.14722,-0.04897,0.045523,-0.03216,-0.24194,-0.00302,-0.00067,0.013797,-0.01515,-0.17809,-0.03826,-0.05145,-0.05952,0.006447,0.029631,-0.00967,-0.00552,-0.04702,-0.02447,-0.0661,-0.00608,-0.02193,0.052946,-0.02995,-0.01928,-0.05875,-0.246,0.026808
0.078009,-0.04221,-0.15972,-0.03459,0.04628,-0.01058,-0.24035,0.022239,0.006904,0.015489,0.003123,-0.17822,-0.04467,-0.04335,-0.06489,-0.00068,0.009521,-0.00547,-0.005,-0.03245,-0.02905,-0.06627,-0.00817,-0.02442,0.055079,-0.03558,-0.00575,-0.08503,-0.24605,0.02759
0.080201,-0.04977,-0.15285,-0.01953,0.050192,-0.02473,-0.24527,0.00534,0.002323,0.01528,-0.0169,-0.18039,-0.04383,-0.04762,-0.0714,0.010385,0.032518,-0.00783,-0.00515,-0.04483,-0.02468,-0.06253,0.001767,-0.02368,0.051926,-0.01622,-0.01096,-0.09843,-0.25037,0.029697
0.081651,-0.04193,-0.16589,-0.01902,0.051972,-0.03495,-0.23638,-0.00454,0.002897,0.015856,-0.02982,-0.1617,-0.04771,-0.0403,-0.07663,0.003081,0.022702,-0.01503,-0.00334,-0.04691,0.008398,-0.06499,-0.00833,-0.0272,0.053754,-0.02026,-0.0109,-0.09973,-0.24884,0.02953
0.081827,-0.04109,-0.16059,-0.0056,0.051475,-0.01314,-0.23874,0.019324,0.004454,0.013857,-0.0088,-0.1657,-0.0503,-0.04847,-0.06671,-0.00407,0.036498,-0.0014,-0.0052,-0.02891,-0.00188,-0.06499,-0.00516,-0.02789,0.053071,-0.03,-0.00094,-0.10331,-0.24595,0.028895
0.08172,-0.04727,-0.14992,0.003611,0.049679,-0.02741,-0.23523,0.007644,-0.00917,0.018514,-0.02441,-0.17117,-0.02866,-0.05017,-0.06236,-0.01158,0.013234,0.013807,-0.0041,-0.04164,-0.01334,-0.0649,-0.01476,-0.01949,0.051746,-0.03809,-0.01223,-0.10405,-0.248,0.026434
0.086225,-0.04918,-0.12248,0.013364,0.047489,-0.03756,-0.24168,-0.00311,0.004243,0.014649,-0.04149,-0.17085,-0.03498,-0.05235,-0.05094,-0.01263,0.004545,0.000178,-0.0012,-0.05021,-0.02341,-0.06511,-0.00795,-0.02626,0.052192,-0.03792,-0.00384,-0.10303,-0.25009,0.029257
0.084987,-0.04046,-0.13404,0.014207,0.046861,-0.0142,-0.22938,0.023572,0.009277,0.015618,-0.0157,-0.15258,-0.03857,-0.05208,0.015489,-0.0016,0.020185,0.015892,-0.00061,-0.0365,-0.0231,-0.06438,-0.00617,-0.02567,0.052697,-0.0179,-0.00482,-0.09061,-0.25067,0.027635
0.081011,-0.05681,-0.13386,0.024711,0.042898,-0.02913,-0.23842,0.009041,0.003902,0.015485,-0.03198,-0.12161,-0.04591,-0.04673,-0.00112,-0.00681,0.0025,0.003228,-0.00193,-0.04215,-0.0309,-0.06673,-0.01755,-0.01908,0.051361,-0.02472,-0.00975,-0.02955,-0.24802,0.027458
0.082748,-0.049,-0.10405,0.028401,0.042712,-0.01394,-0.22485,-0.00157,-0.00869,0.018118,-0.01081,-0.12952,-0.04837,-0.05408,-0.01554,0.006253,0.022457,0.018293,-0.00275,-0.04684,-0.03073,-0.06737,0.006403,-0.02429,0.05419,-0.02898,0.00087,-0.06679,-0.24822,0.026515
0.079892,-0.06379,-0.11722,0.034596,0.041185,-0.02085,-0.22808,0.026435,0.007904,0.014043,-0.03015,-0.13572,-0.05318,-0.04717,-0.0254,-0.00221,0.004371,0.012055,-0.00362,-0.03911,-0.00322,-0.06388,-0.01234,-0.02564,0.057022,-0.03877,-0.01424,-0.08654,-0.25214,0.029527
0.078867,-0.06039,-0.13309,0.031597,0.040415,-0.03342,-0.22767,0.011019,-0.00741,0.013911,-0.00626,-0.14151,-0.05329,-0.05612,-0.0306,-0.00523,0.025237,0.022977,-0.00347,-0.05086,-0.00303,-0.06862,0.002102,-0.02122,0.056793,-0.03781,-0.00149,-0.09514,-0.24786,0.028078
0.081432,-0.07619,-0.14831,0.038047,0.03764,-0.00652,-0.22071,-0.00619,0.013725,0.016239,-0.02452,-0.14831,-0.03359,-0.04548,-0.03803,0.005238,0.010389,0.035855,0.000778,-0.05917,-0.01448,-0.06505,0.000125,-0.02931,0.053438,-0.01941,-0.01765,-0.10361,-0.24809,0.026859
0.083495,-0.06963,-0.16178,0.045322,0.034188,-0.0207,-0.22703,-0.01173,-0.00123,0.016088,-0.00477,-0.1541,-0.03937,-0.05228,-0.04892,-0.0033,0.002158,0.050495,-0.00118,-0.04289,-0.01886,-0.06616,-0.00942,-0.02361,0.050655,-0.02967,-0.01112,-0.10718,-0.24721,0.028702
0.082392,-0.08202,-0.17188,0.046367,0.036599,-0.03215,-0.21901,0.010986,0.015911,0.017211,-0.01908,-0.1574,-0.04687,-0.04223,-0.05362,0.010172,0.013822,0.036979,-0.00416,-0.04762,-0.02502,-0.06854,0.009543,-0.01414,0.048661,-0.03591,0.004197,-0.10597,-0.24739,0.026761
0.085181,-0.07728,-0.16313,0.052049,0.033683,-0.02254,-0.21224,-0.0066,-0.00388,0.014782,-0.03177,-0.15983,-0.04832,-0.04747,-0.055,-0.00033,-0.00125,0.023848,-0.00136,-0.04582,-0.03107,-0.07252,-0.00383,-0.01972,0.049058,-0.0395,-0.01295,-0.10546,-0.24951,0.026852
0.083728,-0.09389,-0.17508,0.051731,0.033898,-0.01919,-0.21385,-0.00775,0.013112,0.01874,-0.00803,-0.1633,-0.05223,-0.04207,-0.06149,0.014122,0.021278,0.037943,-0.00378,-0.04304,-0.03528,-0.06534,-0.01459,-0.02549,0.05055,-0.02051,-0.00012,-0.09548,-0.2507,0.027069
0.080676,-0.08466,-0.16896,0.055504,0.036928,-0.03614,-0.21842,0.011993,-0.00242,0.014856,-0.02799,-0.16709,-0.05535,-0.05073,-0.06875,0.006988,0.006441,0.025327,-0.00293,-0.05694,-0.03029,-0.06703,0.008614,-0.01828,0.04896,-0.02477,-0.01741,-0.06709,-0.25135,0.02671
0.081142,-0.08773,-0.17752,0.060771,0.034508,-0.04217,-0.2107,-0.00288,0.0122,0.014722,-0.00293,-0.17049,-0.05631,-0.04425,-0.06784,-0.00106,0.018238,0.040468,-0.00335,-0.0638,0.001725,-0.06874,-0.01211,-0.01868,0.054102,-0.03085,-0.0045,-0.04882,-0.25048,0.025699
0.08113,-0.09301,-0.16275,0.060128,0.035509,-0.02051,-0.20022,0.025446,-0.00628,0.015977,-0.0252,-0.17123,-0.05524,-0.05185,-0.07391,0.013273,0.011795,0.030625,-0.00416,-0.04081,-0.01216,-0.07291,-0.00581,-0.02512,0.050047,-0.03913,-0.01816,-0.07441,-0.24825,0.028064
0.083734,-0.09709,-0.12013,0.05787,0.034486,-0.03359,-0.19818,0.007276,0.015239,0.016843,-0.03571,-0.17583,-0.05996,-0.05449,-0.07188,0.007091,-0.00856,0.016644,-0.00552,-0.05191,-0.01744,-0.07219,0.005017,-0.01991,0.049055,-0.03101,-0.00823,-0.08753,-0.24931,0.025118
0.080531,-0.10761,-0.10667,0.046374,0.034508,-0.02768,-0.1924,-0.00332,-0.00341,0.017694,-0.01337,-0.17854,-0.06181,-0.04746,-0.06468,-0.00224,0.012661,0.030905,-0.00421,-0.06361,-0.02896,-0.07091,-0.01159,-0.02074,0.050026,-0.02286,-0.00252,-0.10075,-0.24893,0.026959
0.081163,-0.0981,-0.08533,0.032442,0.035387,-0.02618,-0.18054,0.022461,0.014184,0.014757,-0.03257,-0.18035,-0.06463,-0.05528,-0.04494,-0.00504,-0.00824,0.022045,-0.0043,-0.04905,-0.02636,-0.06852,-0.00508,-0.02141,0.048718,-0.03238,-0.0166,-0.10216,-0.25005,0.027666
0.082973,-0.1148,-0.0589,0.017367,0.03388,-0.03897,-0.17546,0.006924,-0.00034,0.014903,-0.00421,-0.18067,-0.06496,-0.0465,-0.01422,0.008827,-0.00426,0.012414,-0.00432,-0.06025,0.008375,-0.0712,0.007367,-0.01529,0.04484,-0.03373,-0.01064,-0.10192,-0.24982,0.027025
0.083672,-0.10349,-0.05731,0.003208,0.03355,-0.01711,-0.16497,-0.00628,0.011075,0.013596,-0.02398,-0.18472,-0.06428,-0.05329,0.016434,0.00077,0.004768,0.002133,-0.00588,-0.06589,-0.00269,-0.07052,-0.01072,-0.02027,0.046564,-0.03867,-0.02329,-0.10423,-0.24745,0.025765
0.078863,-0.11519,-0.02915,-0.00839,0.033898,-0.02709,-0.15015,0.021059,-0.00347,0.015914,-0.00059,-0.18605,-0.06689,-0.04541,0.002311,-0.00657,0.02228,0.018784,-0.00266,-0.05256,-0.01273,-0.07539,-0.00579,-0.01528,0.050396,-0.0118,-0.00843,-0.09563,-0.25005,0.025742
0.082773,-0.10877,-0.03359,-0.02335,0.03361,-0.03961,-0.14171,0.006347,0.01191,0.017546,-0.01456,-0.18877,-0.06798,-0.05265,-0.00617,0.009622,0.010838,0.007057,-0.00303,-0.05766,-0.01636,-0.07111,0.004597,-0.02004,0.04681,-0.02382,-0.00679,-0.08677,-0.25178,0.02843
0.083797,-0.10291,-0.01478,-0.0402,0.033911,-0.0153,-0.14446,-0.00273,0.001129,0.017319,-0.03168,-0.18824,-0.06973,-0.04266,-0.01862,0.00053,0.011993,0.018868,-0.00523,-0.07051,-0.02219,-0.06743,-0.00976,-0.0227,0.051703,-0.03114,-0.01273,-0.02727,-0.24802,0.026818
0.08082,-0.11536,-0.00112,-0.05605,0.031521,-0.02893,-0.12929,0.021461,0.014572,0.016357,-0.00767,-0.19174,-0.06982,-0.05005,-0.02693,-0.00498,0.01539,0.007752,-0.00443,-0.05156,-0.02583,-0.06539,-0.00411,-0.01924,0.046882,-0.03671,-0.00545,-0.06153,-0.25031,0.026194
0.081423,-0.10753,0.017144,-0.06858,0.031642,-0.03938,-0.12721,0.004456,-0.00336,0.014183,-0.02686,-0.17152,-0.07447,-0.04582,-0.03883,-0.01198,-0.00383,-0.00449,-0.00464,-0.06145,0.00469,-0.06732,-0.0033,-0.02127,0.047247,-0.03994,-0.01845,-0.07954,-0.24999,0.027593
0.084488,-0.10326,0.023691,-0.08235,0.031577,-0.02714,-0.11132,-0.00468,0.014191,0.015605,-0.00013,-0.17376,-0.07609,-0.04822,-0.04301,-0.01514,0.022424,0.012537,-0.00402,-0.06725,-0.00511,-0.06845,-0.00812,-0.01622,0.04937,-0.02217,-0.00417,-0.09712,-0.24766,0.028362
0.08681,-0.1167,0.021111,-0.09282,0.032403,-0.02795,-0.11357,0.022648,-0.00722,0.016501,-0.01671,-0.17636,-0.07439,-0.0424,-0.04904,0.001506,0.006062,0.008356,-0.00523,-0.04975,-0.01497,-0.07075,-0.00168,-0.01556,0.047215,-0.03168,-0.01839,-0.09994,-0.25066,0.025016
0.083252,-0.10781,0.038794,-0.09307,0.03229,-0.04165,-0.10176,0.004636,-0.00603,0.016721,-0.03082,-0.16871,-0.08027,-0.0504,-0.05544,-0.00192,0.024042,0.011698,-0.00128,-0.06596,-0.02414,-0.07119,-0.00763,-0.02334,0.049951,-0.03674,-0.01037,-0.10391,-0.2486,0.028771
0.084217,-0.10538,0.045506,-0.10361,0.032716,-0.01866,-0.09058,-0.00093,-0.00301,0.01778,-0.00952,-0.16512,-0.08041,-0.04707,-0.05373,-0.00554,0.008171,0.001897,-0.00404,-0.07874,-0.02393,-0.07029,-0.00246,-0.01635,0.051891,-0.04002,-0.01922,-0.10505,-0.24986,0.025113
0.085286,-0.11766,0.054268,-0.09398,0.032717,-0.03388,-0.08376,0.019451,-0.01307,0.016704,-0.02865,-0.16434,-0.08607,-0.04837,-0.03551,0.007456,-0.01062,0.012454,-0.00638,-0.05896,0.007093,-0.06586,0.002588,-0.00825,0.050016,-0.01716,-0.01076,-0.10055,-0.24785,0.026518
0.080699,-0.11816,0.056559,-0.10021,0.031911,-0.0423,-0.07276,0.003969,0.000247,0.017563,-0.03044,-0.13631,-0.0853,-0.0492,0.01125,0.001449,0.012235,0.007001,-0.00466,-0.06312,0.000305,-0.07068,-0.00753,-0.01403,0.046295,-0.02639,-0.0088,-0.1005,-0.24875,0.027186
0.082454,-0.10962,0.044328,-0.08437,0.032302,-0.02209,-0.07145,-0.00779,-0.00946,0.018168,-0.01677,-0.14316,-0.08479,-0.04658,0.000453,0.01438,0.000161,0.019478,-0.00533,-0.05352,-0.00962,-0.07236,-0.0053,-0.01702,0.046308,-0.03601,-0.01237,-0.03113,-0.25299,0.024821
0.080819,-0.12658,0.060595,-0.07866,0.032018,-0.0336,-0.0609,0.020492,0.005434,0.016951,-0.03065,-0.15192,-0.08331,-0.0541,-0.00438,0.028589,0.020021,0.008051,-0.00306,-0.05895,-0.01657,-0.06603,-0.00049,-0.01789,0.049436,-0.04064,-0.00281,-0.05498,-0.2492,0.026019
0.080962,-0.11892,0.068189,-0.075,0.02976,-0.04942,-0.06473,0.007025,-0.00865,0.020004,-0.01032,-0.15664,-0.08478,-0.04854,-0.01676,0.038066,0.008985,0.022915,-0.00202,-0.07298,-0.02061,-0.0698,-0.0123,-0.0201,0.044145,-0.01678,-0.02163,-0.08347,-0.25046,0.027847
0.077582,-0.13072,0.067537,-0.07159,0.028392,-0.02957,-0.05158,-0.00279,0.004726,0.019012,-0.02632,-0.16237,-0.08367,-0.0564,-0.02478,0.028929,0.029266,0.037312,-0.00317,-0.05121,0.007015,-0.07433,0.008961,-0.01844,0.051007,-0.02407,-0.00944,-0.0975,-0.25146,0.026488
0.078823,-0.12564,0.081793,-0.06607,0.029265,-0.03491,-0.04239,0.026646,-0.00767,0.019247,-0.04302,-0.16637,-0.08437,-0.04511,-0.03567,0.019515,0.008537,0.045907,-0.00163,-0.06377,-0.00911,-0.06447,-0.00101,-0.02007,0.04963,-0.03316,-0.02294,-0.09816,-0.25286,0.024972
0.078566,-0.11956,0.081331,-0.06117,0.02881,-0.0477,-0.02444,0.006456,0.006404,0.017451,-0.01635,-0.17006,-0.08667,-0.05495,-0.03794,0.034612,0.029434,0.039984,0.000518,-0.07315,-0.01136,-0.07183,-0.01348,-0.01866,0.050796,-0.03706,-0.01258,-0.108,-0.25119,0.023158
0.079912,-0.13525,0.088759,-0.0463,0.03099,-0.05732,-0.02926,-0.0041,-0.0025,0.016571,-0.03482,-0.17301,-0.08616,-0.04528,-0.04871,0.025698,0.012448,0.054708,-0.00263,-0.05766,-0.01891,-0.06732,0.008091,-0.01855,0.049423,-0.01104,-0.02084,-0.10538,-0.2479,0.023795
0.081183,-0.12626,0.077713,-0.04155,0.029952,-0.03297,-0.01514,-0.00173,0.00978,0.017856,-0.01045,-0.17596,-0.08745,-0.05187,-0.05472,0.017779,0.027653,0.068193,-0.00287,-0.06102,0.011662,-0.06982,-0.00844,-0.02293,0.049556,-0.02486,-0.01872,-0.10902,-0.24971,0.025527
0.077122,-0.11952,0.075765,-0.04087,0.029218,-0.04621,-0.00318,0.014301,-0.00436,0.015911,-0.02813,-0.18065,-0.08932,-0.05604,-0.05986,0.009203,0.014869,0.080589,-0.00054,-0.05184,-0.00498,-0.06655,-0.01885,-0.01404,0.048333,-0.03439,-0.00876,-0.1048,-0.25078,0.022448
0.076942,-0.11881,0.081121,-0.02419,0.029002,-0.0583,-0.00022,0.0000118,0.005892,0.018205,-0.04566,-0.18138,-0.08827,-0.0521,-0.03901,0.004727,0.037757,0.098571,-0.00059,-0.0584,-0.01115,-0.06927,0.00531,-0.00716,0.045709,-0.03618,-0.02106,-0.09649,-0.25008,0.023332
0.080618,-0.13173,0.085421,-0.01838,0.028151,-0.0323,-0.00208,0.023854,-0.00931,0.017342,-0.0215,-0.18313,-0.08964,-0.05645,-0.00689,-0.00102,0.022811,0.108032,-0.00101,-0.04117,-0.01584,-0.06558,-0.00847,-0.02231,0.045704,-0.0322,-0.01358,-0.02985,-0.25054,0.025338
0.074614,-0.12061,0.088765,-0.0238,0.026978,-0.04496,0.00824,0.011805,0.006597,0.017775,-0.03885,-0.16605,-0.08998,-0.04909,0.010019,0.010457,0.037024,0.11924,0.001335,-0.04079,-0.02276,-0.07338,0.009809,-0.01329,0.04472,-0.01483,-0.02786,-0.05272,-0.24858,0.022841
0.075985,-0.12697,0.088923,-0.01351,0.029135,-0.05577,0.013381,-0.0015,-0.00705,0.015528,-0.01711,-0.16838,-0.09076,-0.05546,0.030318,-0.00043,0.025361,0.143971,0.000721,-0.0389,0.012749,-0.06879,0.000642,-0.01613,0.052403,-0.02781,-0.01738,-0.08015,-0.25114,0.023663
